"m"	"1183.0"	"37.60421055802087"	"1.9791689767379403"	"5.073684210526316"	"6.042105263157895"	"7.057894736842106"	"0.0"	"0.0"	"0.0"	"34.0"	"-0.20526315789473684"	"0.9315789473684212"	"1.1368421052631579"	"112.0"	"0.8736842105263157"	"0.7631578947368421"	"0.9157894736842106"	"173.0"	"0.3947368421052633"	"-0.7315789473684209"	"-1.1263157894736842"	"235.0"	"0.4"	"-2.3473684210526313"	"-2.8947368421052633"	"296.0"	"-1.0842105263157897"	"-3.642105263157895"	"-4.15263157894737"	"358.0"	"-1.6736842105263154"	"-3.210526315789474"	"-4.8578947368421055"	"419.0"	"-3.5157894736842112"	"-2.6052631578947363"	"-3.6421052631578945"	"481.0"	"-3.3631578947368426"	"-0.5736842105263165"	"-1.621052631578948"	"543.0"	"-3.057894736842108"	"1.1789473684210514"	"0.4631578947368412"	"604.0"	"-1.6315789473684206"	"1.8473684210526309"	"1.5000000000000004"	"664.0"	"-1.3526315789473684"	"0.6368421052631575"	"0.4473684210526315"	"726.0"	"-0.8210526315789473"	"-0.1421052631578945"	"-1.2473684210526308"	"788.0"	"-0.910526315789474"	"-1.3578947368421042"	"-2.0"	"848.0"	"-1.0578947368421054"	"-2.2578947368421054"	"-2.8315789473684223"	"911.0"	"-1.5789473684210527"	"-3.0"	"-3.3000000000000003"	"971.0"	"-2.694736842105263"	"-3.489473684210526"	"-2.721052631578948"	"1033.0"	"-2.684210526315791"	"-1.994736842105266"	"-2.047368421052633"	"1095.0"	"-2.684210526315785"	"1.163157894736841"	"0.3894736842105232"	"1156.0"	"-4.2"	"2.4000000000000004"	"2.2"	"1217.0"
"m"	"1066.0"	"40.15097059241752"	"2.1132089785482906"	"3.5736842105263174"	"6.568421052631578"	"5.826315789473685"	"0.0"	"0.0"	"0.0"	"51.0"	"0.5052631578947369"	"1.4"	"1.7894736842105263"	"116.0"	"0.5894736842105264"	"1.3105263157894735"	"0.9526315789473687"	"165.0"	"0.3315789473684209"	"-0.10526315789473739"	"-0.8894736842105269"	"215.0"	"-0.2"	"-2.394736842105263"	"-2.8157894736842106"	"280.0"	"0.5"	"-2.9736842105263164"	"-3.294736842105263"	"330.0"	"-0.5684210526315792"	"-3.431578947368421"	"-3.863157894736842"	"396.0"	"-1.4263157894736844"	"-2.031578947368421"	"-2.921052631578948"	"444.0"	"-2.2"	"-0.03684210526315901"	"-1.131578947368423"	"493.0"	"-0.2"	"2.384210526315789"	"1.7526315789473685"	"551.0"	"-0.4000000000000001"	"0.8631578947368425"	"1.9631578947368424"	"608.0"	"0.3421052631578945"	"-0.1263157894736836"	"0.1052631578947385"	"657.0"	"0.6368421052631583"	"-1.9736842105263168"	"-2.473684210526317"	"756.0"	"-0.19473684210526376"	"-3.289473684210528"	"-2.931578947368421"	"822.0"	"-1.4789473684210528"	"-4.168421052631579"	"-3.2736842105263158"	"872.0"	"-2.9263157894736835"	"-3.3210526315789477"	"-2.6"	"921.0"	"-2.936842105263159"	"-1.3105263157894769"	"-1.857894736842108"	"970.0"	"-2.1578947368421044"	"1.1421052631578958"	"0.3631578947368439"	"1019.0"	"-1.3736842105263152"	"2.115789473684211"	"1.6105263157894745"	"1068.0"	"-0.4000000000000001"	"2.4"	"1.4000000000000001"	"1117.0"
"o"	"1250.0"	"30.800904283145627"	"1.6211002254287172"	"7.315789473684211"	"5.373684210526316"	"3.7315789473684213"	"0.0"	"0.0"	"0.0"	"33.0"	"0.05263157894736842"	"-0.35789473684210527"	"-0.6894736842105265"	"117.0"	"0.4263157894736841"	"-1.905263157894737"	"-1.1210526315789473"	"218.0"	"1.573684210526316"	"-2.2"	"-1.2842105263157895"	"276.0"	"1.7421052631578944"	"-2.389473684210526"	"-1.9368421052631581"	"335.0"	"4.315789473684211"	"-1.836842105263158"	"-1.2263157894736842"	"394.0"	"4.178947368421054"	"-0.5736842105263151"	"-1.1631578947368426"	"456.0"	"3.863157894736842"	"1.278947368421054"	"-0.5947368421052627"	"528.0"	"3.0526315789473695"	"2.0894736842105255"	"0.18421052631578905"	"588.0"	"1.1368421052631583"	"2.98421052631579"	"1.3421052631578947"	"646.0"	"-0.6947368421052631"	"2.6000000000000005"	"1.3736842105263158"	"705.0"	"-0.9947368421052638"	"1.284210526315789"	"1.2421052631578946"	"763.0"	"-2.2631578947368425"	"0.30526315789473624"	"0.7684210526315788"	"822.0"	"-3.0"	"-1.3052631578947385"	"-0.436842105263159"	"881.0"	"-1.715789473684209"	"-1.9105263157894747"	"-0.8736842105263165"	"939.0"	"-0.44210526315789606"	"-2.389473684210526"	"-1.4789473684210521"	"998.0"	"1.5578947368421054"	"-2.2263157894736834"	"-2.3578947368421055"	"1057.0"	"3.0263157894736827"	"-1.342105263157896"	"-1.689473684210526"	"1116.0"	"2.3000000000000003"	"-0.10000000000000003"	"-0.2947368421052631"	"1225.0"	"1.7"	"-0.10000000000000003"	"0.0"	"1283.0"
"m"	"1134.0"	"38.66079173676478"	"2.0347785124613043"	"5.057894736842105"	"6.363157894736843"	"6.489473684210526"	"0.0"	"0.0"	"0.0"	"51.0"	"0.3526315789473684"	"0.8263157894736843"	"0.9000000000000001"	"105.0"	"0.3473684210526316"	"0.28421052631578947"	"-0.02631578947368407"	"177.0"	"1.5157894736842104"	"-0.19999999999999996"	"-1.7578947368421052"	"249.0"	"0.08947368421052637"	"-2.6157894736842104"	"-3.1157894736842104"	"336.0"	"-0.5947368421052628"	"-3.463157894736842"	"-4.2"	"389.0"	"-1.8315789473684208"	"-3.5842105263157897"	"-4.042105263157895"	"444.0"	"-2.5"	"-2.7105263157894743"	"-3.5315789473684216"	"498.0"	"-2.3578947368421055"	"-0.3947368421052637"	"-1.8578947368421055"	"553.0"	"-1.0000000000000002"	"2.7"	"0.5684210526315787"	"607.0"	"-0.08421052631579118"	"1.9842105263157914"	"2.2894736842105257"	"663.0"	"-0.31052631578947393"	"0.05263157894736992"	"0.005263157894739967"	"716.0"	"-0.10000000000000003"	"-1.4473684210526307"	"-2.2789473684210515"	"771.0"	"-0.1736842105263165"	"-2.5"	"-3.4105263157894727"	"825.0"	"-1.4052631578947365"	"-3.663157894736843"	"-3.768421052631579"	"913.0"	"-1.8789473684210523"	"-3.2"	"-3.2105263157894743"	"967.0"	"-3.5421052631578944"	"-2.531578947368422"	"-2.0578947368421057"	"1021.0"	"-3.115789473684211"	"-0.1315789473684219"	"-0.8684210526315794"	"1076.0"	"-2.031578947368421"	"1.2736842105263162"	"0.5263157894736843"	"1131.0"	"-1.2000000000000002"	"1.6"	"0.9000000000000001"	"1185.0"
"w"	"1133.0"	"38.92372085507833"	"2.048616887109386"	"3.0526315789473686"	"7.5"	"5.894736842105264"	"0.0"	"0.0"	"0.0"	"68.0"	"0.1473684210526316"	"-0.47894736842105257"	"-0.7000000000000001"	"126.0"	"0.8105263157894737"	"0.3631578947368421"	"-0.44736842105263175"	"210.0"	"-0.04210526315789487"	"1.8157894736842104"	"1.6157894736842104"	"281.0"	"0.9736842105263159"	"4.8842105263157904"	"4.105263157894737"	"336.0"	"0.2315789473684209"	"4.5052631578947375"	"4.626315789473684"	"390.0"	"-0.5315789473684206"	"3.1526315789473696"	"4.126315789473685"	"444.0"	"-1.6"	"1.078947368421053"	"2.7789473684210533"	"498.0"	"-1.8105263157894738"	"0.15789473684210553"	"1.857894736842106"	"554.0"	"-1.9263157894736844"	"-1.3736842105263158"	"0.08947368421052648"	"626.0"	"-1.0368421052631582"	"-1.5631578947368419"	"-0.22631578947368347"	"678.0"	"-1.431578947368422"	"-1.4421052631578957"	"-0.37894736842105214"	"733.0"	"-0.3526315789473692"	"0.9421052631578924"	"0.5157894736842104"	"787.0"	"0.384210526315789"	"4.310526315789472"	"2.6526315789473673"	"859.0"	"0.36315789473684246"	"5.4"	"4.042105263157894"	"913.0"	"-1.568421052631578"	"3.5210526315789483"	"5.1947368421052635"	"966.0"	"-2.0789473684210527"	"2.315789473684211"	"4.394736842105264"	"1021.0"	"-2.0526315789473686"	"-0.026315789473683626"	"2.3736842105263167"	"1093.0"	"-1.8"	"-1.5947368421052635"	"0.4578947368421055"	"1147.0"	"-1.5"	"-2.1"	"-0.6"	"1201.0"
"o"	"1233.0"	"19.244603013043886"	"1.0128738427917834"	"4.3842105263157904"	"3.631578947368421"	"2.368421052631578"	"0.0"	"0.0"	"0.0"	"34.0"	"0.2"	"-1.5578947368421052"	"-0.24736842105263157"	"176.0"	"0.5052631578947369"	"-1.4947368421052631"	"-0.09473684210526317"	"235.0"	"0.45789473684210535"	"-0.9263157894736841"	"0.4"	"293.0"	"1.0105263157894737"	"0.22105263157894728"	"-0.010526315789473606"	"369.0"	"1.2000000000000002"	"0.5894736842105265"	"-0.23684210526315785"	"428.0"	"0.7000000000000001"	"1.047368421052632"	"0.20000000000000004"	"487.0"	"0.3578947368421045"	"1.3631578947368421"	"1.0736842105263165"	"545.0"	"-0.24210526315789452"	"1.1842105263157892"	"1.2000000000000002"	"604.0"	"-0.6473684210526316"	"2.0736842105263156"	"1.7736842105263158"	"663.0"	"-1.3526315789473686"	"1.6736842105263159"	"2.0"	"721.0"	"-1.9789473684210526"	"1.3000000000000003"	"1.8421052631578947"	"781.0"	"-2.6315789473684212"	"0.5368421052631576"	"1.9684210526315788"	"839.0"	"-3.18421052631579"	"0.21578947368421028"	"1.9157894736842105"	"898.0"	"-2.852631578947367"	"-0.5368421052631583"	"1.8"	"957.0"	"-2.3105263157894744"	"-1.257894736842104"	"0.9421052631578961"	"1015.0"	"-0.678947368421055"	"-1.4736842105263166"	"-0.368421052631578"	"1074.0"	"0.3894736842105261"	"-1.1052631578947372"	"0.1842105263157891"	"1133.0"	"0.6526315789473686"	"-0.10526315789473703"	"0.005263157894737025"	"1192.0"	"-0.20000000000000004"	"0.30000000000000004"	"1.1"	"1267.0"
"w"	"1150.0"	"38.542380906353586"	"2.028546363492294"	"5.51578947368421"	"6.9"	"6.426315789473686"	"0.0"	"0.0"	"0.0"	"51.0"	"0.18421052631578946"	"-0.7"	"-0.4"	"108.0"	"0.3157894736842105"	"-0.7842105263157892"	"-0.568421052631579"	"165.0"	"0.4263157894736843"	"-0.22105263157894717"	"-0.5000000000000001"	"239.0"	"1.1"	"1.4105263157894739"	"-0.03157894736842107"	"296.0"	"0.6789473684210529"	"2.594736842105263"	"0.9210526315789472"	"353.0"	"-0.1578947368421055"	"4.405263157894737"	"1.4578947368421056"	"410.0"	"-1.2736842105263153"	"4.705263157894738"	"3.073684210526315"	"467.0"	"-3.0842105263157897"	"3.042105263157895"	"3.973684210526316"	"524.0"	"-3.8000000000000003"	"1.1052631578947365"	"2.9052631578947365"	"581.0"	"-3.6"	"-0.16315789473684172"	"1.0789473684210529"	"639.0"	"-2.642105263157899"	"-0.44736842105263275"	"0.0842105263157912"	"706.0"	"-0.973684210526315"	"0.5157894736842111"	"0.22105263157894797"	"769.0"	"0.3526315789473685"	"2.689473684210526"	"1.9947368421052631"	"859.0"	"-0.48947368421052606"	"3.8684210526315783"	"3.068421052631578"	"916.0"	"-0.6631578947368425"	"4.731578947368421"	"3.7"	"973.0"	"-2.4157894736842103"	"5.1000000000000005"	"4.342105263157895"	"1030.0"	"-4.415789473684209"	"3.031578947368426"	"5.857894736842107"	"1087.0"	"-3.494736842105262"	"-0.231578947368422"	"2.8210526315789455"	"1144.0"	"-2.2"	"-1.7999999999999998"	"0.30000000000000004"	"1201.0"
"o"	"1066.0"	"18.34396692233022"	"0.965471943280538"	"4.6000000000000005"	"3.7"	"3.5"	"0.0"	"0.0"	"0.0"	"34.0"	"0.4"	"-0.6000000000000001"	"-0.4"	"117.0"	"0.4"	"-1.0"	"-0.8"	"167.0"	"0.6000000000000001"	"-1.1"	"-1.0"	"217.0"	"0.9"	"-0.30000000000000004"	"-0.6000000000000001"	"267.0"	"0.8"	"0.6"	"-0.10000000000000003"	"351.0"	"0.6000000000000001"	"1.0"	"0.09999999999999998"	"417.0"	"0.5000000000000001"	"2.1"	"0.4"	"467.0"	"-0.4"	"2.1"	"1.6"	"517.0"	"-1.2000000000000002"	"2.1"	"2.2"	"567.0"	"-2.2"	"2.6"	"2.3"	"617.0"	"-2.7"	"1.6"	"2.5"	"667.0"	"-3.4000000000000004"	"0.8"	"2.3"	"717.0"	"-3.7"	"-0.20000000000000007"	"1.2"	"784.0"	"-3.1"	"-0.8"	"0.30000000000000004"	"834.0"	"-1.9000000000000001"	"-1.1"	"-0.20000000000000004"	"884.0"	"-0.9"	"-1.0"	"0.30000000000000004"	"951.0"	"-0.6"	"-0.4"	"0.0"	"1000.0"	"0.0"	"0.09999999999999998"	"0.09999999999999998"	"1050.0"	"-0.2"	"0.4"	"-0.20000000000000004"	"1100.0"
"w"	"1033.0"	"54.314731446175834"	"2.8586700761145174"	"3.526315789473685"	"9.057894736842107"	"10.126315789473683"	"0.0"	"0.0"	"0.0"	"35.0"	"0.08421052631578949"	"-0.3789473684210528"	"-0.1473684210526316"	"87.0"	"0.13157894736842107"	"-1.6947368421052635"	"-1.0947368421052635"	"139.0"	"0.4473684210526315"	"-1.6631578947368428"	"-1.405263157894737"	"193.0"	"0.26315789473684215"	"0.43684210526315825"	"0.6000000000000004"	"246.0"	"0.9157894736842104"	"4.3052631578947365"	"4.047368421052631"	"297.0"	"0.926315789473685"	"5.5315789473684225"	"8.231578947368419"	"350.0"	"-1.2526315789473683"	"1.3947368421052637"	"6.042105263157896"	"420.0"	"-2.6"	"-1.5578947368421057"	"1.4842105263157892"	"472.0"	"-2.0315789473684207"	"-2.742105263157895"	"-0.9263157894736845"	"525.0"	"-1.5157894736842104"	"-3.1736842105263157"	"-1.4157894736842103"	"578.0"	"-1.578947368421053"	"-3.5263157894736845"	"-1.8947368421052628"	"630.0"	"-0.821052631578948"	"-1.6947368421052658"	"-1.1631578947368437"	"683.0"	"0.0"	"1.4526315789473698"	"1.357894736842107"	"735.0"	"-0.2"	"3.563157894736842"	"6.231578947368421"	"804.0"	"-0.6105263157894747"	"4.052631578947367"	"7.626315789473684"	"857.0"	"-2.005263157894737"	"2.284210526315789"	"6.236842105263158"	"910.0"	"-1.594736842105264"	"0.2894736842105273"	"3.8526315789473706"	"963.0"	"-1.7368421052631593"	"-2.1947368421052666"	"0.9894736842105233"	"1015.0"	"-2.2"	"-3.4"	"-0.19999999999999996"	"1068.0"
"o"	"1101.0"	"21.763954951349827"	"1.1454713132289382"	"5.336842105263159"	"4.5"	"3.3684210526315788"	"0.0"	"0.0"	"0.0"	"84.0"	"1.1789473684210527"	"-0.9526315789473685"	"-0.9473684210526316"	"188.0"	"1.2368421052631582"	"-0.9315789473684211"	"-0.9684210526315791"	"239.0"	"0.705263157894737"	"-0.9000000000000001"	"-0.6000000000000001"	"293.0"	"0.6526315789473686"	"-0.34736842105263155"	"-0.2526315789473685"	"361.0"	"0.8578947368421052"	"0.9947368421052629"	"-0.06315789473684227"	"444.0"	"0.710526315789474"	"1.378947368421052"	"0.7894736842105261"	"500.0"	"-0.5105263157894737"	"1.6105263157894738"	"1.0894736842105264"	"552.0"	"-0.8526315789473685"	"2.0578947368421057"	"1.2736842105263158"	"605.0"	"-1.5842105263157897"	"2.6"	"1.826315789473685"	"658.0"	"-2.0315789473684207"	"2.7"	"2.0157894736842104"	"711.0"	"-3.0210526315789474"	"2.026315789473684"	"2.326315789473684"	"763.0"	"-4.057894736842105"	"1.142105263157896"	"2.4"	"816.0"	"-4.1000000000000005"	"-0.02105263157894799"	"1.5894736842105261"	"868.0"	"-3.594736842105264"	"-1.1421052631578945"	"1.094736842105264"	"921.0"	"-2.3263157894736834"	"-1.8000000000000003"	"-0.11052631578947471"	"974.0"	"-0.7368421052631576"	"-1.5473684210526315"	"-0.878947368421052"	"1026.0"	"0.5421052631578939"	"-0.7263157894736851"	"0.10526315789473634"	"1079.0"	"0.8157894736842103"	"0.08421052631578974"	"0.6157894736842102"	"1131.0"	"-0.1"	"0.6"	"0.7"	"1185.0"
