"label","duration_ms","total_path_length","avg_step_length","range_x","range_y","range_z","p1_x","p1_y","p1_z","p1_t","p2_x","p2_y","p2_z","p2_t","p3_x","p3_y","p3_z","p3_t","p4_x","p4_y","p4_z","p4_t","p5_x","p5_y","p5_z","p5_t","p6_x","p6_y","p6_z","p6_t","p7_x","p7_y","p7_z","p7_t","p8_x","p8_y","p8_z","p8_t","p9_x","p9_y","p9_z","p9_t","p10_x","p10_y","p10_z","p10_t","p11_x","p11_y","p11_z","p11_t","p12_x","p12_y","p12_z","p12_t","p13_x","p13_y","p13_z","p13_t","p14_x","p14_y","p14_z","p14_t","p15_x","p15_y","p15_z","p15_t","p16_x","p16_y","p16_z","p16_t","p17_x","p17_y","p17_z","p17_t","p18_x","p18_y","p18_z","p18_t","p19_x","p19_y","p19_z","p19_t","p20_x","p20_y","p20_z","p20_t"
"m",1150,32.75271340570223,1.723827021352749,3.8315789473684214,5.1,4.963157894736842,0,0,0,33,0.0789473684210524,0.8684210526315788,0.8263157894736843,96,-0.07368421052631577,0.8,0.8263157894736843,163,1.178947368421053,1.0789473684210529,0.08947368421052648,219,0.405263157894737,-0.33684210526315755,-0.6473684210526315,275,0.7684210526315788,-1.3526315789473682,-1.721052631578947,331,-0.5789473684210529,-2.6368421052631588,-3.163157894736842,404,-1.563157894736841,-2.3,-2.98421052631579,460,-2.521052631578948,-0.647368421052633,-1.015789473684211,516,-2.1263157894736837,2.0631578947368423,0.4842105263157881,572,-1.9947368421052638,2.0315789473684216,1.8000000000000003,629,-0.9842105263157891,1.1947368421052629,1.2789473684210522,684,-0.3578947368421055,0.2736842105263164,-0.3947368421052616,741,-0.17894736842105277,-1.5368421052631582,-2.5578947368421057,847,-1.1105263157894718,-2.6736842105263134,-2.263157894736841,903,-2.1,-3.0368421052631573,-2.2421052631578946,959,-2.378947368421052,-0.85263157894737,-1.463157894736844,1015,-2.6526315789473687,1.005263157894737,0.5263157894736843,1071,-2.6368421052631583,1.9894736842105256,0.9526315789473672,1128,-2,1.9000000000000001,1.8000000000000003,1183
"m",1100,41.41244611619404,2.1796024271681076,3.5473684210526315,5.910526315789475,6.5736842105263165,0,0,0,34,0.3,1.573684210526316,1.5105263157894737,90,-0.026315789473684237,2.0263157894736845,2.6526315789473687,147,0.021052631578947267,1.2789473684210528,1.5368421052631582,203,0.105263157894737,0.36315789473684257,-0.878947368421052,259,-0.5842105263157894,-1.452631578947368,-3.221052631578947,331,-0.1,-1.2578947368421056,-3.921052631578948,388,-2.9210526315789465,-1.6157894736842102,-3.66842105263158,443,-2.031578947368422,0.5526315789473671,-1.321052631578948,500,-3.1736842105263166,1.7210526315789465,0.7263157894736836,556,-0.9000000000000001,3.3578947368421064,2.468421052631579,612,-0.9000000000000001,2.168421052631578,1.257894736842104,668,-0.30000000000000004,0.9315789473684221,-0.5105263157894726,724,-0.4210526315789473,-0.3368421052631583,-1.9578947368421056,781,-0.0263157894736821,-0.9947368421052618,-2.4000000000000004,854,-2.6210526315789484,-2.552631578947369,-2.6578947368421058,909,-2.942105263157896,-1.2631578947368438,-2.8315789473684223,965,-3.2473684210526317,1.4578947368421056,-0.8210526315789473,1021,-1.6105263157894747,2.9157894736842094,1.0421052631578924,1078,-1.4000000000000001,3,1.6,1134
"m",1150,43.471625156143375,2.287980271375967,2.673684210526316,6.663157894736843,7.963157894736845,0,0,0,50,0.45789473684210535,1.236842105263158,1.3631578947368426,120,0,0.5157894736842105,1.3052631578947365,174,-0.12631578947368424,-0.905263157894737,-1.405263157894737,238,0.052631578947368696,-2.789473684210527,-3.642105263157896,298,-0.5,-3.694736842105263,-5.010526315789475,368,-0.6263157894736843,-2.7210526315789476,-4.6684210526315795,421,-1.8421052631578947,-1.910526315789474,-3.0631578947368427,475,-1.3210526315789464,0.9947368421052661,-0.8421052631578925,540,-0.07368421052631538,2.9684210526315797,2.95263157894737,613,-0.48947368421052606,1.1473684210526303,1.5578947368421043,669,-0.2736842105263151,-0.8210526315789487,-1.6105263157894762,733,-0.3526315789473685,-2.5578947368421057,-3.105263157894737,825,-0.30000000000000004,-2.926315789473684,-3.7473684210526317,880,-1.568421052631578,-3.3894736842105258,-4.094736842105263,932,-2.2157894736842105,-2.0526315789473695,-3.052631578947369,986,-2.1526315789473673,-0.46842105263157596,-1.615789473684209,1040,-1.8578947368421057,1.9894736842105276,0.9842105263157932,1093,-1.478947368421053,1.526315789473684,1.8052631578947365,1147,-1.7000000000000002,-0.29999999999999993,0,1200
"m",1134,39.45050422811061,2.0763423277952953,3.88421052631579,5.405263157894738,6.689473684210526,0,0,0,34,0.06842105263157894,1.1947368421052633,1.0473684210526317,94,0.8894736842105265,2.1894736842105265,2.073684210526316,161,0.5210526315789473,1.7210526315789474,1.2052631578947368,216,0.07368421052631577,-0.3052631578947369,-1.4315789473684215,288,-0.4,-1.4157894736842103,-2.6578947368421053,344,-1.347368421052632,-1.7,-2.7894736842105265,399,-2.5000000000000004,-1.7157894736842112,-2.278947368421053,454,-2.6578947368421058,-0.38947368421052597,-1.3368421052631576,509,-2.694736842105264,1.9052631578947363,1.152631578947368,581,-1,3.2210526315789485,3.9,637,-0.9526315789473685,1.7105263157894741,2.021052631578948,692,-0.6,0.16315789473684178,-1.194736842105264,764,-0.921052631578948,-1.1315789473684221,-1.5105263157894742,819,-1.8263157894736837,-2.1842105263157894,-2.2421052631578946,874,-2.673684210526316,-2.026315789473684,-2.3263157894736843,930,-2.9947368421052634,-1.2526315789473672,-1.084210526315789,985,-2.742105263157893,1.7315789473684242,0.647368421052633,1056,-2.1052631578947363,2.9263157894736853,3.142105263157894,1113,-2.8000000000000003,1.6,2.3000000000000003,1168
"m",1216,32.2765277060446,1.6987646161076104,2.9947368421052634,5.110526315789475,5.273684210526317,0,0,0,34,0.1842105263157895,0.8263157894736843,0.3999999999999999,91,0.11578947368421055,0.7157894736842108,0.2315789473684211,147,-0.32105263157894726,-0.8789473684210527,-0.8473684210526324,230,-0.736842105263158,-2.6421052631578945,-2.9000000000000004,329,-0.7,-3.0894736842105264,-3.5000000000000004,386,-1.9631578947368424,-3.2526315789473688,-3.1421052631578945,443,-1.342105263157896,-1.363157894736844,-2.510526315789474,499,-2.810526315789474,0.34736842105263177,-1.1157894736842109,556,-1.768421052631578,1.857894736842106,1.7736842105263162,614,-1.2,0.8947368421052637,1.3736842105263163,671,-0.23157894736842405,-0.6052631578947342,-1.4736842105263104,738,-0.605263157894737,-2.505263157894737,-2.4052631578947374,819,-0.6000000000000001,-2.8,-3,875,-1.3789473684210523,-3.1,-3,932,-2.2578947368421067,-3.2,-2.8789473684210516,989,-1.9789473684210528,-1.6578947368421055,-2.3736842105263163,1046,-1.9684210526315795,0.8473684210526309,0.04736842105263084,1137,-2.4315789473684224,0.7421052631578946,1.1421052631578945,1193,-2.5000000000000004,0.20000000000000018,0.5999999999999999,1250
"m",1433,52.236936735408825,2.749312459758359,3.6263157894736837,6.810526315789471,6.557894736842102,0,0,0,68,-0.5473684210526315,-0.6263157894736844,0.09999999999999998,138,-0.7000000000000001,-0.8526315789473686,-0.2578947368421055,209,-1.294736842105263,0.30000000000000004,1.1526315789473682,281,-0.2736842105263151,3.605263157894737,2.847368421052633,353,2.063157894736842,4.436842105263159,4.06842105263158,439,1,1.8105263157894744,2.56842105263158,510,1.6842105263157894,-0.32105263157894703,-0.036842105263157454,581,1.731578947368422,-1.7,-1.4421052631578957,653,1.4789473684210506,-2.152631578947367,-1.9631578947368418,724,-0.6631578947368418,0.5684210526315759,0.268421052631576,812,-1.021052631578948,3.4789473684210526,4.59473684210526,882,0.6315789473684206,3.321052631578949,4.105263157894738,954,2.152631578947367,1.1368421052631605,0.6263157894736879,1032,1.7315789473684213,-0.8736842105263152,-1.1684210526315786,1112,1.3210526315789481,-1.4842105263157894,-1.6842105263157894,1184,-0.39473684210526017,-2.3736842105263127,-1.1789473684210523,1272,-0.3421052631578946,1.6105263157894725,0.4947368421052615,1350,-1.4736842105263166,3.5736842105263165,4.4,1430,0.20000000000000004,2.4000000000000004,2,1501
"m",1266,51.741201233183304,2.7232211175359633,4.605263157894736,6.631578947368421,7.26842105263158,0,0,0,35,0.2,-0.8894736842105265,-0.5263157894736843,111,-0.0526315789473685,-1.8,-1.3210526315789475,205,-0.7000000000000001,-0.28421052631578914,0.31578947368421095,265,0.515789473684211,3.1105263157894742,3.7736842105263166,343,1.5526315789473684,2.9052631578947365,4.5210526315789465,404,1.4368421052631584,0.884210526315789,2.326315789473684,464,1.4842105263157899,-0.9263157894736848,-0.49473684210526403,524,1.594736842105263,-2.115789473684211,-1.3894736842105262,585,0.8315789473684213,-3.1315789473684212,-1.9368421052631575,646,-1.1578947368421062,-2.34736842105263,-1.7105263157894728,706,-1.005263157894737,1.1526315789473673,1.4421052631578932,766,1.0789473684210549,2.9894736842105276,5.331578947368422,827,1.663157894736842,1.9157894736842112,3.55263157894737,888,2.0315789473684207,-0.24210526315789735,0.6736842105263129,963,1.1526315789473687,-2.1368421052631574,-1.2368421052631575,1026,0.26842105263157806,-3.1,-1.821052631578948,1086,-0.12631578947368424,-2.6526315789473687,-0.9526315789473687,1163,-2.573684210526315,-1.2684210526315822,-0.4473684210526372,1223,0.2,3.5000000000000004,2,1301
"m",1017,41.19764921074035,2.168297326881071,4.926315789473683,7.189473684210526,6.536842105263159,0,0,0,51,0.5894736842105264,0.7,0.7105263157894737,102,-0.08947368421052629,0.17894736842105252,0.3789473684210527,153,0.31578947368421045,-0.5473684210526314,-0.6947368421052627,204,-0.42105263157894746,-2.2631578947368425,-2.6631578947368424,255,-0.6263157894736843,-3.5052631578947375,-3.2526315789473688,306,-1.2578947368421045,-4.331578947368421,-3.9368421052631586,357,-3.28421052631579,-4.826315789473685,-3.4894736842105267,407,-3.2157894736842105,-2.889473684210526,-2.4315789473684206,458,-2.1210526315789484,0.4631578947368411,-0.21578947368421098,526,-0.8052631578947371,2.189473684210526,1.7210526315789483,577,-0.6000000000000001,0.7,2.6000000000000005,627,-1.2105263157894748,-1.4421052631578926,0.2526315789473734,689,-0.7631578947368425,-2.9421052631578943,-2.2105263157894726,746,-0.5210526315789472,-3.921052631578948,-3.2526315789473683,814,-1.4736842105263166,-4.657894736842106,-3.6789473684210527,864,-3.0368421052631596,-5,-2.763157894736841,915,-3.4000000000000004,-3.9736842105263177,-2.610526315789474,966,-4.336842105263156,-0.015789473684214128,0.010526315789471274,1017,-4.2,0.7,2.5,1068
"m",1233,40.907364508876555,2.1530191846777136,4.18421052631579,6.515789473684211,6.0157894736842135,0,0,0,34,0.4263157894736843,1.0684210526315792,0.905263157894737,112,-0.3631578947368421,-1.0105263157894737,-0.331578947368421,190,0.20000000000000004,-2.6,-2.805263157894737,268,-0.294736842105263,-3.294736842105263,-2.6,330,-1.7526315789473694,-4.18421052631579,-3.057894736842105,391,-3.757894736842106,-3.8947368421052637,-2.5894736842105264,453,-3.0157894736842112,-0.46842105263157796,-1.0473684210526308,514,-1.6736842105263166,2.3315789473684205,2.5842105263157893,575,-1.0473684210526308,1.0947368421052668,2.9578947368421082,637,-0.6789473684210513,-1.0894736842105281,-0.26842105263158444,698,-0.9,-2.8052631578947373,-1.4631578947368424,759,-0.9210526315789472,-3.5631578947368423,-2.3421052631578947,821,-1.3684210526315783,-3.8,-2.821052631578948,882,-2.715789473684211,-3.784210526315789,-1.8842105263157891,944,-2.7263157894736842,-2.5473684210526315,-1.3210526315789473,1005,-1.8157894736842113,-0.1105263157894738,0.6631578947368413,1066,-2.5368421052631587,0.6000000000000001,1.9368421052631586,1128,-1.7684210526315798,0.20526315789473837,1.3000000000000003,1189,-1.6,-1.6,-0.09999999999999998,1267
"m",1470,39.25185819593503,2.0658872734702647,3.021052631578947,5.6421052631578945,4.936842105263158,0,0,0,34,-0.03684210526315787,1.2894736842105265,1.8,123,0.5789473684210528,-0.6631578947368418,-1.784210526315789,214,-0.13157894736842088,-3.1315789473684212,-2.8,303,-1.394736842105263,-3.3000000000000003,-3.105263157894737,375,-2.2842105263157895,-2.4157894736842107,-2.094736842105264,448,-2.4421052631578943,0.4052631578947362,0.18421052631578905,522,-1.5263157894736845,2.3421052631578947,1.8315789473684208,594,-0.310526315789474,0.6105263157894739,0.826315789473685,667,-0.226315789473685,-1.426315789473685,-1.8631578947368426,756,-1.3052631578947362,-3.0052631578947366,-2.1315789473684212,830,-2.015789473684211,-3.2736842105263153,-2.294736842105263,902,-1.931578947368422,-0.16315789473684394,-0.415789473684211,975,-1.5789473684210529,1.121052631578947,0.715789473684211,1048,-1.6526315789473691,0.08421052631578974,0.7684210526315796,1121,-0.8421052631578946,-0.35789473684210554,-0.010526315789473939,1193,-0.9,-1.6684210526315781,-1.4421052631578961,1282,-1.9526315789473672,-2.1736842105263166,-1.5263157894736836,1355,-1.6,-1.3105263157894727,-0.8842105263157877,1428,-1.7,-0.8,-0.6000000000000001,1504
"m",1149,42.273290059463946,2.2249100031296813,4.5,7.131578947368421,7.273684210526315,0,0,0,52,-0.05789473684210528,1.2157894736842105,1.7052631578947368,111,0.5157894736842106,1.4842105263157896,2.352631578947369,171,-0.021052631578947323,-0.44210526315789456,-0.9157894736842103,230,-0.6947368421052633,-3.4894736842105267,-3.7,306,-1.878947368421053,-4.589473684210526,-4.010526315789473,366,-2.189473684210526,-3.952631578947369,-3.7526315789473688,426,-2.784210526315789,-2.973684210526315,-2.478947368421052,486,-2.7526315789473683,-1.1105263157894738,-1.2736842105263158,546,-2.415789473684211,1.8473684210526309,1.1894736842105256,605,-1.5842105263157893,2.5421052631578944,3.2631578947368416,664,-1.3,-0.2210526315789494,0.768421052631576,725,-0.41052631578947407,-1.4894736842105263,-1.373684210526315,784,-1.1526315789473687,-3.0052631578947375,-2.0473684210526315,844,-1.2000000000000002,-3.7,-2.789473684210526,903,-1.842105263157894,-3.9368421052631577,-2.9000000000000004,963,-1.905263157894737,-3.4947368421052634,-3.3000000000000003,1022,-3,-1.3631578947368412,-0.7947368421052615,1082,-3.984210526315789,0.5526315789473668,1.4789473684210508,1142,-3.3,1.5,2.6,1201
"m",1267,34.19793048113212,1.799891077954322,3.210526315789474,4.9,5.768421052631579,0,0,0,34,0.04210526315789473,0.24210526315789482,0.4157894736842105,94,0.20000000000000004,-0.2315789473684211,-0.2473684210526318,171,0.07368421052631577,-0.9000000000000001,-0.8000000000000002,230,-0.531578947368421,-2.7631578947368425,-2.5315789473684216,323,-0.4894736842105264,-3.1684210526315795,-3.557894736842106,382,-2.236842105263158,-3.4526315789473685,-4.0473684210526315,442,-2.6,-2,-3.2,502,-3.0105263157894737,-0.6578947368421053,-1.673684210526316,562,-1.378947368421053,1.0000000000000002,0.22631578947368336,621,-0.9842105263157891,0.5210526315789472,1.7210526315789472,680,0,-0.9736842105263166,-1.7105263157894748,790,-0.2,-2.389473684210526,-2.9000000000000004,883,-1.3105263157894742,-3.457894736842106,-3.1526315789473687,943,-2.5315789473684225,-3.9000000000000004,-3.5105263157894746,1003,-1.8315789473684214,-2.3157894736842124,-3.0631578947368427,1062,-2.5473684210526315,-1.5421052631578946,-1.9473684210526319,1122,-1.6,0.4210526315789487,-1.147368421052631,1181,-2.9263157894736835,0.9736842105263166,1.0526315789473668,1241,-2.7,-0.10000000000000009,1.2999999999999998,1301
"m",1066,40.15097059241752,2.1132089785482906,3.5736842105263174,6.568421052631578,5.826315789473685,0,0,0,51,0.5052631578947369,1.4,1.7894736842105263,116,0.5894736842105264,1.3105263157894735,0.9526315789473687,165,0.3315789473684209,-0.10526315789473739,-0.8894736842105269,215,-0.2,-2.394736842105263,-2.8157894736842106,280,0.5,-2.9736842105263164,-3.294736842105263,330,-0.5684210526315792,-3.431578947368421,-3.863157894736842,396,-1.4263157894736844,-2.031578947368421,-2.921052631578948,444,-2.2,-0.03684210526315901,-1.131578947368423,493,-0.2,2.384210526315789,1.7526315789473685,551,-0.4000000000000001,0.8631578947368425,1.9631578947368424,608,0.3421052631578945,-0.1263157894736836,0.1052631578947385,657,0.6368421052631583,-1.9736842105263168,-2.473684210526317,756,-0.19473684210526376,-3.289473684210528,-2.931578947368421,822,-1.4789473684210528,-4.168421052631579,-3.2736842105263158,872,-2.9263157894736835,-3.3210526315789477,-2.6,921,-2.936842105263159,-1.3105263157894769,-1.857894736842108,970,-2.1578947368421044,1.1421052631578958,0.3631578947368439,1019,-1.3736842105263152,2.115789473684211,1.6105263157894745,1068,-0.4000000000000001,2.4,1.4000000000000001,1117
"m",1150,39.61617120155499,2.085061642187105,3.989473684210526,6.184210526315789,6.18421052631579,0,0,0,51,0.30000000000000004,2.0631578947368423,2.0315789473684216,106,0.19999999999999996,2.2,1.9000000000000001,162,-0.1947368421052632,0.9263157894736842,0.1315789473684209,217,-0.20526315789473704,-0.9578947368421056,-1.5315789473684214,322,-1.2157894736842103,-2.2,-2.889473684210526,378,-2.4368421052631586,-1.9894736842105265,-3.6000000000000005,433,-3.473684210526317,-1.331578947368422,-2.257894736842106,488,-2.905263157894737,2.06842105263158,-0.37894736842105203,560,-0.7789473684210532,3.9842105263157896,2.5842105263157897,615,-1.8157894736842104,1.7052631578947384,1.9894736842105283,671,-1.505263157894737,0.2578947368421055,-0.8315789473684205,726,-0.46315789473684177,-0.17894736842105274,-1.9578947368421056,781,-0.7894736842105261,-0.9000000000000001,-2.0210526315789483,853,-1.1947368421052618,-1.3263157894736837,-2.3842105263157896,908,-2.921052631578948,-1.8,-2.6263157894736846,964,-3.689473684210526,-1.0894736842105261,-1.8,1019,-2.9473684210526327,0.9315789473684242,-0.47368421052631005,1080,-3.5578947368421066,1.9105263157894725,1.4368421052631575,1146,-2.5,2.8000000000000003,2.3,1201
"m",1050,37.75665656848336,1.9871924509728083,3.605263157894734,5.378947368421058,6.5,0,0,0,51,0.20000000000000004,1.331578947368421,1.0210526315789474,103,0.32105263157894737,1.8,1.7210526315789476,155,0.268421052631579,1.0736842105263158,0.6421052631578948,206,-0.08421052631578939,-0.46842105263157885,-0.8263157894736841,258,-0.24736842105263152,-1.5000000000000002,-2.005263157894737,310,-0.7263157894736842,-2.2631578947368425,-2.526315789473684,378,-1.2947368421052632,-2,-2.9473684210526314,431,-2.8526315789473684,-1.4947368421052638,-2.547368421052632,481,-2.7,0.7684210526315781,-0.6473684210526329,533,-1.8631578947368412,2.521052631578948,1.9157894736842112,586,-0.13684210526315893,2.8157894736842155,2.352631578947374,643,0.30000000000000004,0.29473684210526296,-0.2578947368421055,722,0.06315789473684177,-1.110526315789475,-1.9736842105263164,774,-0.5,-2.142105263157895,-2.694736842105263,826,-0.30000000000000004,-2.1578947368421058,-2.8000000000000003,878,-2.310526315789473,-2.5631578947368427,-2.694736842105264,929,-2.1842105263157894,-1.7263157894736836,-3.3000000000000003,980,-3.284210526315787,0.23684210526315622,0.09999999999999443,1048,-2.4000000000000004,2.7,3.2,1101
"m",1133,39.7075561206538,2.0898713747712527,5.084210526315789,5.989473684210526,6.363157894736842,0,0,0,34,0.06842105263157894,0.9368421052631579,1,106,0.22631578947368422,0.17368421052631566,-0.3526315789473685,178,0.49473684210526325,-0.29473684210526324,-1.1894736842105265,233,-0.3526315789473685,-2.105263157894737,-2.278947368421053,305,-0.2,-2.6578947368421053,-3.3315789473684205,371,-1.3368421052631585,-2.778947368421053,-3.7210526315789476,432,-3.3157894736842115,-1.9631578947368442,-3.3947368421052637,488,-2.9894736842105263,1.010526315789474,-1.4789473684210521,543,-1.0105263157894744,2.8894736842105258,2.642105263157894,599,-0.5368421052631589,1.4842105263157896,2.0526315789473695,654,0.194736842105263,0.41052631578947407,-0.07368421052631502,709,0.30000000000000004,-1.2368421052631584,-2.215789473684211,780,0.30000000000000004,-2.231578947368422,-3.2789473684210524,836,-0.8,-3.1,-3.1,891,-2.568421052631579,-2.378947368421053,-2.905263157894737,947,-4.5894736842105255,-1.352631578947367,-1.4631578947368413,1002,-3.5894736842105255,0.9368421052631581,0.5736842105263166,1057,-2.126315789473685,1.9,1.2052631578947364,1112,-1.6,1.1,0.7000000000000001,1167
"m",1134,38.66079173676478,2.0347785124613043,5.057894736842105,6.363157894736843,6.489473684210526,0,0,0,51,0.3526315789473684,0.8263157894736843,0.9000000000000001,105,0.3473684210526316,0.28421052631578947,-0.02631578947368407,177,1.5157894736842104,-0.19999999999999996,-1.7578947368421052,249,0.08947368421052637,-2.6157894736842104,-3.1157894736842104,336,-0.5947368421052628,-3.463157894736842,-4.2,389,-1.8315789473684208,-3.5842105263157897,-4.042105263157895,444,-2.5,-2.7105263157894743,-3.5315789473684216,498,-2.3578947368421055,-0.3947368421052637,-1.8578947368421055,553,-1.0000000000000002,2.7,0.5684210526315787,607,-0.08421052631579118,1.9842105263157914,2.2894736842105257,663,-0.31052631578947393,0.05263157894736992,0.005263157894739967,716,-0.10000000000000003,-1.4473684210526307,-2.2789473684210515,771,-0.1736842105263165,-2.5,-3.4105263157894727,825,-1.4052631578947365,-3.663157894736843,-3.768421052631579,913,-1.8789473684210523,-3.2,-3.2105263157894743,967,-3.5421052631578944,-2.531578947368422,-2.0578947368421057,1021,-3.115789473684211,-0.1315789473684219,-0.8684210526315794,1076,-2.031578947368421,1.2736842105263162,0.5263157894736843,1131,-1.2000000000000002,1.6,0.9000000000000001,1185
"o",1334,35.56646324651927,1.8719191182378563,7.6,6.3842105263157904,3.852631578947369,0,0,0,34,-0.3526315789473684,0.34736842105263166,-0.42105263157894746,121,-0.8947368421052633,0.7947368421052632,-0.15789473684210523,276,-1.6210526315789475,-0.6263157894736847,0.3789473684210526,354,-1.7105263157894737,-2.673684210526316,-0.5736842105263159,416,1.215789473684212,-3,-1.7052631578947373,479,3.4263157894736844,-2.2578947368421054,-2.5736842105263156,541,5.5,-0.10526315789473631,-1.521052631578947,606,4.731578947368421,0.7000000000000001,-0.7105263157894737,666,3.747368421052633,1.5000000000000002,-0.6736842105263166,729,2.3263157894736834,2.210526315789475,0.44736842105263297,791,1.5263157894736823,2.9894736842105263,1.210526315789474,853,-0.7210526315789487,3.38421052631579,1.1526315789473691,915,-1.7578947368421054,1.8105263157894727,1.2421052631578946,977,-2.1,-0.0631578947368425,0.5368421052631575,1039,-1.7,-1.026315789473685,-0.810526315789474,1102,-0.984210526315789,-2.0789473684210527,-1.7368421052631584,1164,1.8052631578947371,-1.9473684210526314,-2.6105263157894742,1243,2.7789473684210506,-1.0684210526315823,-1.5684210526315825,1306,2.6,0,-0.7000000000000001,1368
"o",1099,23.86209880252936,1.2558999369752295,5.794736842105263,4.494736842105263,3.7,0,0,0,34,-0.11052631578947364,0.18947368421052638,-0.047368421052631504,90,-0.30000000000000004,-0.6947368421052631,-0.7000000000000001,147,0.35263157894736813,-1.4421052631578946,-1.2000000000000002,202,0.8052631578947371,-1.7526315789473685,-1.5,258,0.01578947368421063,-1.6842105263157896,-0.9315789473684214,314,0.7,-0.9368421052631584,-0.10000000000000009,371,1.5157894736842104,0.015789473684210242,-0.04210526315789487,427,2.2947368421052627,0.594736842105263,-0.09473684210526312,482,1.3684210526315792,1.468421052631579,0.29473684210526263,539,0.85263157894737,2.142105263157894,0.8105263157894727,596,-0.8210526315789481,2.5000000000000004,1.815789473684211,652,-1.8263157894736834,1.8894736842105275,2.2,707,-2.457894736842106,0.8631578947368419,1.663157894736842,764,-3.5000000000000004,-0.2473684210526308,1.0684210526315796,837,-3.2894736842105265,-1.3052631578947371,0.6473684210526316,892,-2.063157894736844,-1.8,-0.2684210526315781,948,-0.21052631578947328,-1.9947368421052631,-1.3315789473684214,1021,0.9736842105263166,-0.8473684210526329,-1.1578947368421078,1077,0.3,-0.10000000000000003,-0.5000000000000001,1133
"o",1100,20.192920023812725,1.0627852644111961,4.463157894736842,4.284210526315789,3.8631578947368435,0,0,0,67,0.15263157894736842,-0.8263157894736843,-0.8263157894736842,121,0.8052631578947369,-1.6052631578947367,-1.4526315789473685,175,1.4789473684210526,-1.4210526315789476,-1.3789473684210525,230,1.3894736842105264,-0.8947368421052633,-1.0947368421052632,285,1.0631578947368419,0.03157894736842087,0.03157894736842093,355,1.2421052631578948,0.9736842105263155,0.4736842105263155,427,0.8315789473684214,1.6157894736842107,1.0368421052631576,481,0.547368421052632,2.6789473684210527,2.1526315789473682,536,-0.6105263157894736,2.3,2.110526315789474,591,-1.6526315789473671,1.8368421052631583,2.410526315789475,644,-2.368421052631578,1.721052631578948,2.1,698,-2.731578947368421,1.0842105263157897,1.5,753,-2.984210526315789,0.31578947368421095,1.6,841,-2.931578947368421,-0.30000000000000004,1.1631578947368426,896,-2.4157894736842107,-0.784210526315789,1.2105263157894741,949,-2.0578947368421057,-1.3421052631578945,0.5368421052631582,1004,-0.7578947368421056,-1.4526315789473685,-0.794736842105263,1058,-0.0578947368421055,-1.005263157894737,-0.8,1113,0.5,-0.10000000000000009,0.10000000000000009,1167
"o",1117,25.87790961002208,1.361995242632741,4.805263157894737,4.878947368421052,4.873684210526315,0,0,0,51,0.13157894736842102,-1.210526315789474,-1.1315789473684212,136,0.5789473684210528,-1.7421052631578948,-1.6789473684210527,188,0.9315789473684212,-2,-1.2315789473684213,239,0.7000000000000001,-1.3578947368421055,-0.8736842105263161,291,0.8473684210526315,-0.7947368421052631,-0.1473684210526316,359,0.9,-0.06842105263157885,-0.6052631578947371,422,0.5526315789473686,1.621052631578947,0.8421052631578945,497,-0.16842105263157878,2.473684210526315,2.168421052631579,563,-1.2684210526315782,2.410526315789474,2.7842105263157895,616,-3.105263157894737,1.678947368421052,2.994736842105263,668,-3.347368421052631,0.536842105263159,2.3842105263157896,720,-3.8736842105263163,-0.37368421052631584,1.8473684210526313,771,-3.6,-0.6736842105263164,1.5631578947368419,823,-3.7526315789473688,-1.5947368421052632,1.305263157894737,875,-2.9263157894736835,-1.9000000000000001,0.268421052631578,927,-1.721052631578949,-2.4052631578947365,-0.7052631578947364,991,-0.6421052631578945,-2.2,-1.878947368421053,1047,0.4789473684210521,-0.3631578947368438,0.7578947368421041,1099,0.8,0.1,0,1168
"o",1117,22.101794486712308,1.1632523414059108,4.9105263157894745,4.968421052631578,4.494736842105263,0,0,0,50,-0.23684210526315785,-0.9473684210526316,-1.005263157894737,121,0.8263157894736846,-1.4578947368421054,-1.6,174,0.836842105263158,-1.236842105263158,-1.3736842105263158,228,0.5157894736842106,-0.6315789473684209,-0.9157894736842105,281,0.4947368421052631,-0.2947368421052631,-0.410526315789474,335,0.27368421052631575,0.305263157894737,-0.705263157894737,393,0.294736842105263,1.194736842105263,-0.25263157894736854,459,0.026315789473683515,1.6052631578947374,0.44210526315789556,512,-0.9684210526315791,2.389473684210526,1.7684210526315791,565,-2.15263157894737,2.868421052631578,2.4421052631578957,619,-3.0000000000000004,2.2052631578947364,2.8684210526315788,672,-3.6578947368421058,1.4421052631578946,2.894736842105263,726,-4.0736842105263165,0.6526315789473686,2.3526315789473684,779,-4.0052631578947375,-0.37894736842105203,1.7105263157894743,849,-3.6526315789473696,-1.1315789473684206,1.1368421052631588,903,-2.826315789473684,-1.6105263157894747,0,956,-2.1842105263157894,-2.1000000000000005,-0.8,1010,-0.9210526315789473,-1.1052631578947363,-1.0210526315789474,1080,-0.30000000000000004,0.7000000000000001,-0.09999999999999998,1167
